Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MS15RTC-W-160-IVSD-MAJ"
781,"4"
782,"4"
783,"7"
784,"6"
785,"5"
786,"8"
787,"10"
788,"10"
789,"5"
790,"2"
791,"0"
792,"0"
793,"0"
794,"8"
795,"5"
796,"5"
797,"4"
798,"6"
799,"6"
800,"2"
801,"3"
802,"4"
803,"2"
804,"3"
805,"4"
806,"3"
807,"5"
808,"2"
809,"4"
810,"3"
811,"8"
812,"4"
813,"2"
814,"0"
815,"5"
816,"4"
817,"3"
818,"3"
819,"3"
820,"4"
821,"3"
822,"6"
823,"3"
824,"2"
825,"2"
826,"1"
827,"1"
828,"5"
829,"0"
830,"2"
831,"4"
832,"3"
833,"4"
834,"5"
835,"2"
836,"0"
837,"4"
838,"5"
839,"4"
840,"6"
841,"2"
842,"2"
843,"5"
844,"1"
845,"5"
846,"1"
847,"3"
848,"7"
849,"1"
850,"2"
851,"6"
852,"0"
853,"3"
854,"2"
855,"2"
856,"0"
857,"3"
858,"3"
859,"5"
860,"2"
861,"0"
862,"1"
863,"0"
864,"1"
865,"2"
866,"4"
867,"2"
868,"3"
869,"3"
870,"3"
871,"2"
872,"3"
873,"2"
874,"2"
875,"3"
876,"1"
877,"2"
878,"2"
879,"4"
880,"5"
881,"3"
882,"2"
883,"3"
884,"3"
885,"1"
886,"1"
887,"3"
888,"5"
889,"3"
890,"4"
891,"0"
892,"2"
893,"3"
894,"1"
895,"2"
896,"1"
897,"4"
898,"0"
899,"2"
900,"6"
901,"2"
902,"3"
903,"2"
904,"1"
905,"2"
906,"1"
907,"1"
908,"2"
909,"2"
910,"2"
911,"0"
912,"3"
913,"4"
914,"4"
915,"2"
916,"2"
917,"3"
918,"1"
919,"3"
920,"1"
921,"3"
922,"2"
923,"4"
924,"0"
925,"3"
926,"3"
927,"2"
928,"2"
929,"2"
930,"3"
931,"1"
932,"2"
933,"4"
934,"2"
935,"2"
936,"2"
937,"0"
938,"4"
939,"2"
940,"0"
941,"3"
942,"2"
943,"0"
944,"3"
945,"4"
946,"1"
947,"0"
948,"1"
949,"3"
950,"2"
951,"0"
952,"1"
953,"2"
954,"0"
955,"2"
956,"2"
957,"2"
958,"1"
959,"2"
960,"0"
961,"2"
962,"0"
963,"2"
964,"3"
965,"4"
966,"0"
967,"0"
968,"1"
969,"0"
970,"2"
971,"0"
972,"3"
973,"0"
974,"2"
975,"2"
976,"0"
977,"1"
978,"1"
979,"1"
980,"2"
981,"1"
982,"2"
983,"1"
984,"0"
985,"0"
986,"1"
987,"1"
988,"3"
989,"1"
990,"1"
991,"0"
992,"4"
993,"2"
994,"1"
995,"2"
996,"3"
997,"4"
998,"1"
999,"3"
1000,"0"
1001,"3"
1002,"1"
1003,"2"
1004,"1"
1005,"2"
1006,"2"
1007,"0"
1008,"1"
1009,"1"
1010,"1"
1011,"1"
1012,"1"
1013,"3"
1014,"1"
1015,"1"
1016,"1"
1017,"1"
1018,"0"
1019,"2"
1020,"2"
1021,"0"
1022,"1"
1023,"4"
1024,"1"
1025,"0"
1026,"2"
1027,"0"
1028,"1"
1029,"1"
1030,"0"
1031,"0"
1032,"1"
1033,"0"
1034,"0"
1035,"1"
1036,"1"
1037,"1"
1038,"0"
1039,"1"
1040,"1"
1041,"1"
1042,"1"
1043,"1"
1044,"0"
1045,"1"
1046,"1"
1047,"4"
1048,"0"
1049,"0"
1050,"0"
1051,"1"
1052,"1"
1053,"2"
1054,"1"
1055,"0"
1056,"0"
1057,"0"
1058,"3"
1059,"1"
1060,"0"
1061,"1"
1062,"0"
1063,"0"
1064,"0"
1065,"1"
1066,"0"
1067,"1"
1068,"1"
1069,"1"
1070,"0"
1071,"0"
1072,"0"
1073,"0"
1074,"1"
1075,"0"
1076,"0"
1077,"0"
1078,"0"
1079,"0"
1080,"0"
1081,"2"
1082,"1"
1083,"0"
1084,"0"
1085,"0"
1086,"1"
1087,"0"
1088,"0"
1089,"0"
1090,"0"
1091,"0"
1092,"1"
1093,"0"
1094,"1"
1095,"1"
1096,"0"
1097,"0"
1098,"1"
1099,"2"
1100,"0"
1101,"0"
1102,"0"
1103,"0"
1104,"1"
1105,"1"
1106,"1"
1107,"0"
1108,"1"
1109,"0"
1110,"1"
1111,"0"
1112,"0"
1113,"1"
1114,"2"
1115,"1"
1116,"1"
1117,"0"
1118,"0"
1119,"0"
1120,"0"
1121,"0"
1122,"0"
1123,"0"
1124,"0"
1125,"1"
1126,"1"
1127,"0"
1128,"1"
1129,"0"
1130,"0"
1131,"3"
1132,"0"
1133,"0"
1134,"0"
1135,"1"
1136,"0"
1137,"0"
1138,"0"
1139,"1"
1140,"0"
1141,"2"
1142,"0"
1143,"0"
1144,"0"
1145,"0"
1146,"1"
1147,"0"
1148,"0"
1149,"0"
1150,"1"
1151,"1"
1152,"0"
1153,"1"
1154,"0"
1155,"0"
1156,"0"
1157,"0"
1158,"1"
1159,"0"
1160,"1"
1161,"0"
1162,"0"
1163,"2"
1164,"0"
1165,"1"
1166,"1"
1167,"0"
1168,"0"
1169,"1"
1170,"0"
1171,"0"
1172,"0"
1173,"0"
1174,"0"
1175,"0"
1176,"1"
1177,"0"
1178,"0"
1179,"0"
1180,"0"
1181,"0"
1182,"2"
1183,"0"
1184,"0"
1185,"0"
1186,"0"
1187,"0"
1188,"1"
1189,"1"
1190,"0"
1191,"0"
1192,"0"
1193,"1"
1194,"0"
1195,"0"
1196,"1"
1197,"0"
1198,"0"
1199,"0"
1200,"0"
1201,"0"
1202,"0"
1203,"0"
1204,"0"
1205,"0"
1206,"0"
1207,"0"
1208,"0"
1209,"0"
1210,"0"
1211,"0"
1212,"0"
1213,"0"
1214,"0"
1215,"0"
1216,"0"
1217,"1"
1218,"0"
1219,"0"
1220,"0"
1221,"0"
1222,"1"
1223,"0"
1224,"1"
1225,"0"
1226,"0"
1227,"0"
1228,"0"
1229,"1"
1230,"0"
1231,"0"
1232,"0"
1233,"0"
1234,"0"
1235,"0"
1236,"0"
1237,"0"
1238,"0"
1239,"0"
1240,"0"
1241,"0"
1242,"0"
1243,"0"
1244,"0"
1245,"0"
1246,"0"
1247,"0"
1248,"0"
1249,"0"
1250,"1"
1251,"1"
1252,"0"
1253,"0"
1254,"0"
1255,"1"
1256,"0"
1257,"0"
1258,"0"
1259,"0"
1260,"0"
1261,"0"
1262,"1"
1263,"0"
1264,"0"
1265,"0"
1266,"0"
1267,"0"
1268,"0"
1269,"0"
1270,"0"
1271,"0"
1272,"0"
1273,"0"
1274,"0"
1275,"0"
1276,"0"
1277,"0"
1278,"1"
1279,"1"
1280,"0"
1281,"0"
1282,"1"
1283,"0"
1284,"0"
1285,"0"
1286,"0"
1287,"0"
1288,"0"
1289,"0"
1290,"0"
1291,"0"
1292,"0"
1293,"0"
1294,"0"
1295,"0"
1296,"0"
1297,"0"
1298,"0"
1299,"0"
1300,"0"
1301,"1"
1302,"0"
1303,"0"
1304,"0"
1305,"0"
1306,"0"
1307,"0"
1308,"0"
1309,"0"
1310,"0"
1311,"0"
1312,"0"
1313,"0"
1314,"0"
1315,"0"
1316,"0"
1317,"1"
1318,"0"
1319,"0"
1320,"0"
1321,"0"
1322,"0"
1323,"0"
1324,"0"
1325,"0"
1326,"0"
1327,"0"
1328,"0"
1329,"0"
1330,"0"
1331,"0"
1332,"0"
1333,"0"
1334,"1"
1335,"0"
1336,"0"
1337,"0"
1338,"0"
1339,"0"
1340,"0"
1341,"0"
1342,"0"
1343,"0"
1344,"0"
1345,"0"
1346,"0"
1347,"0"
1348,"0"
1349,"0"
1350,"0"
1351,"0"
1352,"0"
1353,"0"
1354,"0"
1355,"0"
1356,"0"
1357,"0"
1358,"0"
1359,"0"
1360,"0"
1361,"0"
1362,"0"
1363,"0"
1364,"0"
1365,"0"
1366,"0"
1367,"0"
1368,"0"
1369,"0"
1370,"0"
1371,"0"
1372,"0"
1373,"0"
1374,"0"
1375,"0"
1376,"0"
1377,"0"
1378,"0"
1379,"0"
1380,"0"
1381,"0"
1382,"0"
1383,"0"
1384,"0"
1385,"0"
1386,"0"
1387,"0"
1388,"0"
1389,"0"
1390,"0"
1391,"0"
1392,"0"
1393,"0"
1394,"0"
1395,"0"
1396,"0"
1397,"0"
1398,"0"
1399,"0"
1400,"0"
1401,"0"
1402,"0"
1403,"0"
1404,"0"
1405,"0"
1406,"0"
1407,"0"
1408,"0"
1409,"0"
1410,"0"
1411,"0"
1412,"0"
1413,"0"
1414,"0"
1415,"0"
1416,"0"
1417,"0"
1418,"0"
1419,"0"
1420,"0"
1421,"0"
1422,"0"
1423,"0"
1424,"0"
1425,"0"
1426,"0"
1427,"0"
1428,"0"
1429,"0"
1430,"0"
1431,"0"
1432,"0"
1433,"0"
1434,"0"
1435,"0"
1436,"0"
1437,"0"
1438,"0"
1439,"0"
1440,"0"
1441,"0"
1442,"0"
1443,"0"
1444,"0"
1445,"0"
1446,"0"
1447,"0"
1448,"0"
1449,"0"
1450,"0"
1451,"0"
1452,"0"
1453,"0"
1454,"0"
1455,"0"
1456,"0"
1457,"0"
1458,"0"
1459,"0"
1460,"0"
1461,"0"
1462,"0"
1463,"0"
1464,"0"
1465,"0"
1466,"0"
1467,"0"
1468,"0"
1469,"0"
1470,"0"
1471,"0"
1472,"0"
1473,"0"
1474,"0"
1475,"0"
1476,"0"
1477,"0"
1478,"0"
1479,"0"
1480,"0"
1481,"0"
1482,"0"
1483,"0"
1484,"0"
1485,"0"
1486,"0"
1487,"0"
1488,"0"
1489,"0"
1490,"0"
1491,"0"
1492,"0"
1493,"0"
1494,"0"
1495,"0"
1496,"0"
1497,"0"
1498,"0"
1499,"0"
1500,"0"
1501,"0"
1502,"0"
1503,"0"
1504,"0"
1505,"0"
1506,"0"
1507,"0"
1508,"0"
1509,"0"
1510,"0"
1511,"0"
1512,"0"
1513,"0"
1514,"0"
1515,"0"
1516,"0"
1517,"0"
1518,"0"
1519,"0"
1520,"0"
1521,"0"
1522,"0"
1523,"0"
1524,"0"
1525,"0"
1526,"0"
1527,"0"
1528,"0"
1529,"0"
1530,"0"
1531,"0"
1532,"0"
1533,"0"
1534,"0"
1535,"0"
1536,"0"
1537,"0"
1538,"0"
1539,"0"
1540,"0"
1541,"0"
1542,"0"
1543,"0"
1544,"0"
1545,"0"
1546,"0"
1547,"0"
1548,"0"
1549,"0"
1550,"0"
1551,"0"
1552,"0"
1553,"0"
1554,"0"
1555,"0"
1556,"0"
1557,"0"
1558,"0"
1559,"0"
1560,"0"
1561,"0"
1562,"0"
1563,"0"
1564,"0"
1565,"0"
1566,"0"
1567,"0"
1568,"0"
1569,"0"
1570,"0"
1571,"0"
1572,"0"
1573,"0"
1574,"0"
1575,"0"
1576,"0"
1577,"0"
1578,"0"
1579,"0"
1580,"0"
1581,"0"
1582,"0"
1583,"0"
1584,"0"
1585,"0"
1586,"0"
1587,"0"
1588,"0"
1589,"0"
1590,"0"
1591,"0"
1592,"0"
1593,"0"
1594,"0"
1595,"0"
1596,"0"
1597,"0"
1598,"0"
1599,"0"
1600,"0"
1601,"0"
1602,"0"
1603,"0"
1604,"0"
1605,"0"
1606,"0"
1607,"0"
1608,"0"
1609,"0"
1610,"0"
1611,"0"
1612,"0"
1613,"0"
1614,"0"
1615,"0"
1616,"0"
1617,"0"
1618,"0"
1619,"0"
1620,"0"
1621,"0"
1622,"0"
1623,"0"
1624,"0"
1625,"0"
1626,"0"
1627,"0"
1628,"0"
1629,"0"
1630,"0"
1631,"0"
1632,"0"
1633,"0"
1634,"0"
1635,"0"
1636,"0"
1637,"0"
1638,"0"
1639,"0"
1640,"0"
1641,"0"
1642,"0"
1643,"0"
1644,"0"
1645,"0"
1646,"0"
1647,"0"
1648,"0"
1649,"0"
1650,"0"
1651,"0"
1652,"0"
1653,"0"
1654,"0"
1655,"0"
1656,"0"
1657,"0"
1658,"0"
1659,"0"
1660,"0"
1661,"0"
1662,"0"
1663,"0"
1664,"0"
1665,"0"
1666,"0"
1667,"0"
1668,"0"
1669,"0"
1670,"0"
1671,"0"
1672,"0"
1673,"0"
1674,"0"
1675,"0"
1676,"0"
1677,"0"
1678,"0"
1679,"0"
1680,"0"
1681,"0"
1682,"0"
1683,"0"
1684,"0"
1685,"0"
1686,"0"
1687,"0"
1688,"0"
1689,"0"
1690,"0"
1691,"0"
1692,"0"
1693,"0"
1694,"0"
1695,"0"
1696,"0"
1697,"0"
1698,"0"
1699,"0"
1700,"0"
1701,"0"
1702,"0"
1703,"0"
1704,"0"
1705,"0"
1706,"0"
1707,"0"
1708,"0"
1709,"0"
1710,"0"
1711,"0"
1712,"0"
1713,"0"
1714,"0"
1715,"0"
1716,"0"
1717,"0"
1718,"0"
1719,"0"
1720,"0"
1721,"0"
1722,"0"
1723,"0"
1724,"0"
1725,"0"
1726,"0"
1727,"0"
1728,"0"
1729,"0"
1730,"0"
1731,"0"
1732,"0"
1733,"0"
1734,"0"
1735,"0"
1736,"0"
1737,"0"
1738,"0"
1739,"0"
1740,"0"
1741,"0"
1742,"0"
1743,"0"
1744,"0"
1745,"0"
1746,"0"
1747,"0"
1748,"0"
1749,"0"
1750,"0"
1751,"0"
1752,"0"
1753,"0"
1754,"0"
1755,"0"
1756,"0"
1757,"0"
1758,"0"
1759,"0"
1760,"0"
1761,"0"
1762,"0"
1763,"0"
1764,"0"
1765,"0"
1766,"0"
1767,"0"
1768,"0"
1769,"0"
1770,"0"
1771,"0"
1772,"0"
1773,"0"
1774,"0"
1775,"0"
1776,"0"
1777,"0"
1778,"0"
1779,"0"
1780,"0"
1781,"0"
1782,"0"
1783,"0"
1784,"0"
1785,"0"
1786,"0"
1787,"0"
1788,"0"
1789,"0"
1790,"0"
1791,"0"
1792,"0"
1793,"0"
1794,"0"
1795,"0"
1796,"0"
1797,"0"
1798,"0"
1799,"0"
1800,"0"
1801,"0"
1802,"0"
1803,"0"
1804,"0"
1805,"0"
1806,"0"
1807,"0"
1808,"0"
1809,"0"
1810,"0"
1811,"0"
1812,"0"
1813,"0"
1814,"0"
1815,"0"
1816,"0"
1817,"0"
1818,"0"
1819,"0"
1820,"0"
1821,"0"
1822,"0"
1823,"0"
1824,"0"
1825,"0"
1826,"0"
1827,"0"
1828,"0"
1829,"0"
1830,"0"
1831,"0"
1832,"0"
1833,"0"
1834,"0"
1835,"0"
1836,"0"
1837,"0"
1838,"0"
1839,"0"
1840,"0"
1841,"0"
1842,"0"
1843,"0"
1844,"0"
1845,"0"
1846,"0"
1847,"0"
1848,"0"
1849,"0"
1850,"0"
1851,"0"
1852,"0"
1853,"0"
1854,"0"
1855,"0"
1856,"0"
1857,"0"
1858,"0"
1859,"0"
1860,"0"
1861,"0"
1862,"0"
1863,"0"
1864,"0"
1865,"0"
1866,"0"
1867,"0"
1868,"0"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"0"
1874,"0"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"0"
1886,"0"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


